Id,y,x1,x2,x3,x4,x5,X^2,,,,,expo^x,,,,,cos(x),,,,,const
487,5.5198694857,-2.0107822686,-0.392567258,-1.0922179413,0.6986502343,0.5216252272,4.0432453317,0.154109052,1.1929400314,0.4881121499,0.2720928777,0.1338839005,0.6753209241,0.3354716116,2.0110364467,1.6847635495,-0.4259267458,0.9239299712,0.4605177445,0.7657110332,0.8670104908,1
488,2.3048057183,0.4968931448,-0.6650416182,0.7315515819,0.3196497831,-0.4098545384,0.2469027974,0.4422803539,0.5351677169,0.1021759839,0.1679807427,1.6436068815,0.514252125,2.0783027642,1.3766455554,0.6637467928,0.8790678298,0.7868911036,0.744138803,0.9493455264,0.9171787954,1
489,6.7724489655,-0.4533374321,0.8927081529,-0.473604057,0.3036564735,1.0339569868,0.2055148274,0.7969278462,0.2243008028,0.0922072539,1.0690670506,0.6355036581,2.4417332925,0.6227537788,1.3548035652,2.8121715734,0.8989904223,0.627305292,0.8899302734,0.9542495434,0.5114225026,1
490,-8.7841750198,1.9093426256,1.6638731244,0.9008227642,-1.5059113516,-0.6890484294,3.6455892618,2.7684737742,0.8114816525,2.2677689988,0.4747877381,6.7486509494,5.2797203085,2.4616276173,0.2218150502,0.5020535813,-0.3321162566,-0.092942464,0.6209652646,0.0648394565,0.7718513758,1
491,-2.2219536129,-0.5480871875,1.6531498326,-0.699317941,0.3861663771,0.1008670633,0.3003995651,2.7329043689,0.4890455826,0.1491244708,0.0101741645,0.5780544634,5.2234067993,0.4969241198,1.471329446,1.1061295867,0.8535227645,-0.082260449,0.7652814038,0.9263597588,0.9949172294,1
492,-3.0763331436,-0.9351272094,0.3818240096,0.3982960862,-1.2557748817,1.2228774471,0.8744628978,0.1457895743,0.1586397723,1.5769705536,1.4954292505,0.3925359281,1.4649542446,1.4892849213,0.2848550337,3.3969482229,0.593716069,0.9279865286,0.9217231919,0.309836861,0.3409421187,1
493,-23.0379117524,-2.0865100289,-0.5907571529,0.9719702939,-1.1932578335,0.3502659196,4.3535241005,0.3489940137,0.9447262522,1.4238642571,0.1226862144,0.1241195545,0.5539077331,2.6431471088,0.3032317745,1.4194449566,-0.4931558533,0.8305191906,0.5636731677,0.3686334338,0.9392814964,1
494,3.0502919958,-1.2963603883,-0.0930241444,-2.3137731132,-0.8425717017,-1.5429214472,1.6805502563,0.0086534914,5.3535460192,0.7099270725,2.3806065921,0.2735255102,0.9111715003,0.0988874333,0.4306017191,0.2137557123,0.2710040268,0.9956763735,-0.676483184,0.6655456208,0.0278712699,1
495,-1.6678435996,-0.4017637421,-0.4152313958,-0.6736641713,0.7979131966,-0.8868796039,0.1614141045,0.1724171121,0.4538234157,0.6366654693,0.7865554318,0.6691388163,0.6601874984,0.5098370208,2.2209015045,0.4119391627,0.9203727282,0.9150229995,0.7815410101,0.6982021724,0.6318337301,1
496,-13.1962455364,0.6343866732,1.62927577,0.1390641503,-0.8576702046,-1.2493385149,0.4024464511,2.6545395346,0.0193388379,0.7355981798,1.5608467247,1.885865135,5.1001796773,1.149197819,0.4241491127,0.2866943782,0.8054353567,-0.0584461171,0.990346154,0.654201314,0.3159500326,1
497,-2.7679902317,-0.7097851001,0.7046427207,0.155590735,0.9367952163,0.7703308793,0.5037948884,0.4965213639,0.0242084768,0.8775852772,0.5934096636,0.4917498631,2.0231237357,1.1683479413,2.5517903638,2.160480994,0.7585019375,0.7618430322,0.9879201607,0.5923730409,0.7176802936,1
498,-10.5444424458,0.1408106519,0.4734882617,1.8552462094,1.4156562262,-0.3027460169,0.0198276397,0.2241911339,3.4419384976,2.0040825507,0.0916551508,1.1512066485,1.6055851373,6.3932721407,4.1191886987,0.7387867119,0.99010255,0.8899830812,-0.2806294822,0.1545185188,0.9545213848,1
499,-6.604423427,0.9896794419,0.5858508058,1.1363880775,0.671616572,-0.974167435,0.9794653978,0.3432211667,1.2913778628,0.4510688198,0.9490021915,2.6903719137,1.7965188243,3.1154950917,1.9573990409,0.3775065215,0.5489578273,0.8332419697,0.4208736866,0.7828167736,0.5618569746,1
500,-8.5971557805,-1.6196845654,0.5726270172,1.9026181984,-0.7756641079,-0.188089738,2.6233780913,0.3279017008,3.6199560088,0.6016548083,0.0353777496,0.197961133,1.7729184263,6.703422376,0.4603979255,0.8285403523,-0.0488687666,0.840480449,-0.3257660573,0.7139561895,0.9823632131,1
501,-12.1334430073,-1.0357477262,1.1778295047,-2.305166855,-2.263660301,0.3750199198,1.0727733523,1.3872823422,5.3137942296,5.1241579585,0.1406399403,0.3549608681,3.2473182592,0.0997421568,0.1039692287,1.4550203981,0.5098828484,0.3829307785,-0.6701200613,-0.6387433974,0.9305003256,1
502,7.5355892436,-0.0823436468,-0.4796230151,-0.3010947865,0.5369879145,-0.413803989,0.0067804762,0.2300382366,0.0906580705,0.2883560203,0.1712337414,0.9209554209,0.6190167078,0.7400076267,1.7108458793,0.6611305274,0.9966116771,0.8871689435,0.9550123851,0.8592534098,0.9155978854,1
503,-9.0572027783,-1.0969249717,-0.9273629281,0.888338862,-0.524741955,-1.3852775838,1.2032443936,0.8600020004,0.7891459337,0.2753541193,1.9189939841,0.3338962471,0.39559555,2.4310879227,0.591708032,0.2502543236,0.4563344604,0.5999458306,0.630701981,0.8654532483,0.1844564001,1
504,1.8791337286,0.1021783269,0.5049947218,1.3289607476,0.2179033871,-0.6597112472,0.0104404105,0.255019669,1.7661366685,0.0474818861,0.4352189297,1.1075809656,1.6569767745,3.7771159701,1.2434669269,0.5170005983,0.9947843349,0.8751770281,0.2394851928,0.9763528471,0.7901692378,1
505,12.7506012418,0.4740078673,0.72717487,-0.0389053067,-0.0445993927,0.2601329049,0.2246834582,0.5287832916,0.0015136229,0.0019891058,0.0676691282,1.6064196251,2.0692265084,0.9618417848,0.9563805381,1.2971024665,0.8897460243,0.7470554195,0.999243284,0.9990056119,0.9663558023,1
506,4.5874734101,-0.0698564983,0.2501139069,-1.0219133244,-1.1504377698,-0.8361113795,0.0048799303,0.0625569664,1.0443068426,1.3235070622,0.6990822389,0.9325276296,1.2841716844,0.3599056647,0.3164981857,0.4333925501,0.9975610269,0.9688842344,0.5217346352,0.4080878213,0.6703534066,1
507,-6.7247754694,0.6422109433,0.2587975673,1.0402389642,-0.1866909221,-1.1436413958,0.4124348957,0.0669761809,1.0820971027,0.0348535004,1.3079156423,1.9006785297,1.2953715528,2.8298931769,0.8297001387,0.318656552,0.8007734333,0.9666984015,0.506014159,0.9826238063,0.4142830484,1
508,2.3520854347,1.1445535353,-0.0187670555,1.2834550363,0.5979464914,2.1886186788,1.3100027951,0.0003522024,1.6472568301,0.3575400066,4.7900517213,3.1410386808,0.9814079492,3.609087738,1.818380903,8.9228792361,0.4134526942,0.999823904,0.2834035254,0.8264933721,-0.5792614435,1
509,-6.7352596948,-0.2197729857,0.9007239051,0.8913641064,-0.5551263455,-0.1724823171,0.0483001652,0.8113035532,0.7945299701,0.3081652595,0.0297501497,0.8027010019,2.461384275,2.4384536938,0.5739997343,0.8415731701,0.9759469654,0.6210427511,0.6283514328,0.8498338566,0.9851617666,1
510,-13.0594410717,-1.4617383422,-1.548796137,0.1265688015,0.7930070707,0.6380240335,2.1366789811,2.398769474,0.0160196615,0.6288602142,0.4070746673,0.2318329193,0.2125036452,1.1349275332,2.2100321672,1.8927371965,0.1088419303,0.0219984151,0.9920008564,0.7017060541,0.8032742294,1
511,-21.0579096811,0.3400245983,0.8630171532,-0.5896977957,-0.2725327485,0.7375215134,0.1156167274,0.7447986066,0.3477434903,0.074274099,0.5439379827,1.4049821503,2.3703014784,0.5544948301,0.7614484925,2.0907471987,0.942746462,0.6501479749,0.8311087758,0.9630922422,0.7401375024,1
512,-2.1857849084,0.4331187294,-0.2101888138,1.3207943861,-1.292001251,-0.5186786873,0.1875918338,0.0441793374,1.7444978104,1.6692672327,0.2690275806,1.5420592977,0.8104312109,3.7463962807,0.274720448,0.5953066147,0.907661224,0.9779915372,0.2474058396,0.2751974492,0.868474956,1
513,17.0631977185,-0.2833977745,0.8165348798,0.0023851979,-1.2614917468,0.5140041798,0.0803142986,0.6667292099,5.68916909484217E-06,1.5913614272,0.2642002969,0.7532201165,2.2626458979,1.0023880448,0.283231202,1.6719726884,0.9601108983,0.6847506147,0.9999971554,0.3043962909,0.8707827668,1
514,12.7622862669,1.0875463155,0.7393045331,0.6191549216,-1.8743134967,-0.8998864767,1.1827569883,0.5465711927,0.3833528169,3.5130510841,0.809795671,2.9669850884,2.0944783675,1.8573577655,0.1534602817,0.4066158175,0.4646594752,0.738937325,0.8143691862,-0.2988784527,0.6216988901,1
515,12.3780044889,0.4820806087,-0.0548881848,0.522557602,-1.266342677,-0.0614947643,0.2324017133,0.0030127128,0.2730664474,1.6036237755,0.003781606,1.619440321,0.9465909853,1.686335113,0.2818605942,0.9403578692,0.8860322218,0.9984940217,0.8665455211,0.299771996,0.9981097928,1
516,-22.1002157808,-1.3897810189,-1.9536785626,0.2957790885,0.8425887965,0.2456164279,1.9314912805,3.816859926,0.0874852692,0.7099558799,0.0603274297,0.2491298534,0.1417516689,1.3441731807,2.3223713481,1.2784091174,0.1800283853,-0.3735955555,0.9565753399,0.6655328619,0.9699876222,1
517,-19.1337354259,-0.0329964803,-1.5620143418,1.0061070671,-0.0440448974,1.9595620052,0.0010887677,2.4398888041,1.0122514305,0.001939953,3.8398832522,0.9675419651,0.2097132114,2.7349333522,0.9569109937,7.0962182777,0.9994556655,0.0087818721,0.5351533424,0.9990301803,-0.3790464906,1
518,-8.1560964128,0.9423143083,-2.0051254267,0.7550496803,-1.3965352376,-0.7594954904,0.8879562556,4.0205279766,0.5701000197,1.9503106698,0.5768334,2.5659128655,0.1346434068,2.1277172263,0.2474528457,0.4679024287,0.5879175088,-0.4208018873,0.728237497,0.1733804651,0.7251834859,1
519,-12.3574718501,-0.2507566768,-0.0940624504,0.3975652156,-1.0228550408,-1.1506920043,0.0628789109,0.0088477446,0.1580581007,1.0462324345,1.3240920887,0.7782117055,0.9102259165,1.4881968445,0.3595668952,0.3164177312,0.9687249395,0.9955793885,0.9220064127,0.5209310183,0.4078557066,1
520,-9.9838304924,0.6006052017,-0.0132502679,0.1743730487,-2.1936833517,-0.1771373833,0.3607266083,0.0001755696,0.0304059601,4.8122466475,0.0313776526,1.8232218836,0.9868371304,1.1904995973,0.1115052781,0.8376646955,0.8249937412,0.9999122165,0.9848355027,-0.5833824232,0.984352154,1
521,-9.9309953845,-0.8907291831,-0.920626373,0.9219348042,-1.095671229,-1.0928966063,0.7933984776,0.8475529187,0.8499637832,1.200495442,1.1944229921,0.4103564187,0.3982694977,2.5141500753,0.3343151296,0.335244016,0.6288452317,0.6053216944,0.6042796903,0.4574496922,0.4599152211,1
522,5.7951724691,-0.3310106034,0.4502888306,-0.8840147297,1.2341440358,1.4498475254,0.1095680196,0.202760031,0.7814820424,1.5231115011,2.1020578468,0.7181975537,1.5687652275,0.4131210087,3.435436651,4.2624645479,0.9457143815,0.9003214334,0.6340517094,0.3303291611,0.1206541315,1
523,-1.9241785114,-0.8814470665,-0.2450817556,-0.7786754727,-1.6853821049,0.3030110505,0.776948931,0.0600650669,0.6063354917,2.8405128394,0.0918156967,0.4141831273,0.7826405504,0.4590135849,0.1853735863,1.3539294259,0.6360351671,0.9701174914,0.711844427,-0.1143351927,0.9544423335,1
524,1.1658538782,0.7335948682,2.0118642631,-0.8974095036,1.3362350908,1.3423536913,0.5381614307,4.0475978132,0.8053438172,1.7855242179,1.8019134324,2.0825536733,7.477243912,0.4076242423,3.804692186,3.8280429415,0.7427722841,-0.4269054392,0.6236370858,0.2324162588,0.2264608942,1
525,-26.3169710145,0.1978533096,0.6021634896,0.8732730483,1.9740999482,0.4778085626,0.0391459321,0.3626008682,0.7626058169,3.8970706056,0.2283010225,1.2187835968,1.8260652029,2.3947361273,7.2001362413,1.612536754,0.9804908009,0.8241120862,0.6423214122,-0.3924590486,0.8880047523,1
526,3.4226506339,-0.0601378855,-0.866168799,0.305320755,1.0241649328,0.2446103613,0.0036165653,0.7502483884,0.0932207634,1.0489138095,0.0598342289,0.9416346869,0.4205597155,1.3570602171,2.78476902,1.2771235995,0.9981922623,0.6477501054,0.953750583,0.5198124496,0.9702317607,1
527,-3.2441468513,-0.7799232489,0.0890762025,-0.1291534825,0.2647387578,-1.6618483672,0.6082802742,0.0079345699,0.016680622,0.0700866099,2.7617399956,0.4584411958,1.093163955,0.8788390688,1.303090509,0.189787858,0.7109675134,0.9960353376,0.991671276,0.9651608897,-0.0909262818,1
528,4.2700302186,0.5507886141,0.5954231568,0.4448534382,-0.0037628171,-1.8059362626,0.3033680974,0.3545287356,0.1978945815,1.41587928668868E-05,3.2614057846,1.7346204247,1.8137983036,1.5602615043,0.9962442534,0.1643205374,0.8521120585,0.8279112416,0.9026737444,0.9999929206,-0.2329790728,1
529,-11.2692922508,-0.019322792,1.0607149993,-0.8601288763,-1.9892694662,-1.5405579719,0.0003733703,1.1251163098,0.7398216838,3.957193009,2.3733188647,0.9808626965,2.8884354806,0.4231075503,0.1367953226,0.2142615162,0.9998133207,0.4882482234,0.6523397948,-0.4063658187,0.030233747,1
530,0.2424421758,0.3140256918,0.3728760089,0.8862931946,-0.0552589957,-1.500328376,0.0986121351,0.139036518,0.7855156268,0.0030535566,2.2509852358,1.3689249063,1.4519043054,2.4261198088,0.9462400441,0.2230569016,0.9510977843,0.931283482,0.6322881495,0.9984736102,0.0704096445,1
531,-12.9783361037,-0.8185041406,0.8188393726,0.1404959074,0.6498296347,0.4347888055,0.6699490282,0.6704979181,0.0197391,0.4222785541,0.1890413054,0.4410909713,2.2678661619,1.1508443697,1.9152145151,1.5446368056,0.683314135,0.6830693355,0.990146674,0.7961868898,0.9069590216,1
532,-32.387112504,-0.2049605517,-0.1740068375,1.8571022698,0.4146742666,-0.1285875503,0.0420088278,0.0302783795,3.4488288403,0.1719547474,0.0165347581,0.8146794535,0.8402911521,6.4051494586,1.5138775399,0.8793365729,0.9790690141,0.9848989709,-0.2824104746,0.9152476044,0.9917440063,1
533,4.6059734067,0.4554199909,0.2229058196,-2.1573563735,0.6500845144,1.8209392741,0.2074073681,0.0496870044,4.6541865223,0.4226098758,3.3158198399,1.5768355006,1.2497028707,0.1156304009,1.9157027266,6.17765824,0.8980763788,0.9752591942,-0.5534993396,0.7960326488,-0.2475424601,1
534,-15.3661665808,-0.7802798684,1.4540357488,-0.2568696973,0.2934713976,1.070360017,0.608836673,2.1142199589,0.0659820414,0.0861254612,1.1456705659,0.4582777359,4.2803541386,0.7734689923,1.341074821,2.916429275,0.7107166845,0.1164954586,0.967189982,0.9572454499,0.4798083908,1
535,-5.4945419238,-0.7200014313,1.2424939128,-1.2142172814,-0.8751547489,-0.5935203173,0.5184020611,1.5437911234,1.4743236064,0.7658958345,0.3522663671,0.4867515593,3.4642422187,0.2969423457,0.4167975157,0.5523793075,0.7518047854,0.322436574,0.3490705177,0.640878074,0.828976967,1
536,9.1481127841,0.6620053665,-0.3408744106,-1.5199744596,-0.2165328718,-0.7842213825,0.4382511052,0.1161953638,2.3103223578,0.0468864846,0.6150031768,1.938676195,0.7111482153,0.218717473,0.8053060626,0.4564749828,0.7887611199,0.9424627005,0.0507999924,0.9766482123,0.7079384011,1
537,2.7676325814,0.7312936208,-0.3432350545,0.0707740759,-0.4054724571,0.4339389682,0.5347903599,0.1178103026,0.0050089698,0.1644079135,0.1883030281,2.0777667122,0.7094714275,1.0733387054,0.6666617673,1.5433246734,0.7443111026,0.9416708853,0.9974965603,0.9189161376,0.9073166616,1
538,7.6647316461,-0.1835907635,0.3251987147,-2.5933885647,0.097250877,0.4139136701,0.0337055684,0.105754204,6.7256642477,0.0094577331,0.1713245263,0.832276332,1.3843057005,0.07476626,1.1021368397,1.5127265277,0.9831944987,0.9475872564,-0.8534618466,0.9952748593,0.9155537777,1
539,-6.6118483295,-0.1992800549,0.6693924714,0.738607029,1.3042138918,0.1048116081,0.0397125403,0.4480862808,0.5455403433,1.7009738757,0.0109854732,0.8193204065,1.9530504261,2.0930179696,3.6847913104,1.1105013812,0.9802093548,0.784198788,0.7394071055,0.2634361357,0.9945122899,1
540,-36.786556746,-1.9138007047,-2.2854994488,-1.6018409521,-0.0379070612,-0.1573052883,3.6626331372,5.2235077304,2.5658944357,0.0014369453,0.0247449537,0.147518645,0.1017232439,0.2015251781,0.9628024184,0.8544431675,-0.3363179741,-0.6553932172,-0.0310396389,0.9992816134,0.9876530151,1
541,12.1153081883,0.276239852,-0.6252459226,-0.7364911715,0.5550479424,0.6559244114,0.0763084558,0.3909324637,0.5424192457,0.3080782184,0.4302368334,1.3181639904,0.5351298118,0.4787909669,1.7420244996,1.9269229638,0.96208778,0.8108192064,0.7408299685,0.8498751764,0.7924844756,1
542,-14.6940552672,-0.2566501355,-0.0384766582,0.4043143433,0.5043435752,-1.1439806996,0.065869292,0.0014804532,0.1634700882,0.2543624418,1.3086918411,0.7736388352,0.9622541652,1.4982748456,1.6558981909,0.3185484489,0.9672457393,0.9992598647,0.9193723427,0.8754918691,0.4139742079,1
543,-13.2526371321,-0.7195738559,-1.2305460456,-0.5069066148,0.8123335893,0.5462718669,0.5177865341,1.5142435705,0.2569543162,0.6598858604,0.2984129526,0.4869597268,0.2921330162,0.602356019,2.2531598062,1.7268032503,0.7520866537,0.3337230354,0.8742504498,0.6878063683,0.8544672405,1
544,0.8038563681,-1.0980979604,0.5122667268,0.0858431053,-0.4939267071,-1.4064596551,1.2058191306,0.2624171994,0.0073690387,0.243963592,1.9781287614,0.3335048202,1.6690702366,1.0896353569,0.6102255067,0.2450091664,0.4552904116,0.871635702,0.9963177427,0.880478051,0.1635979757,1
545,2.3521806035,-0.1748233716,0.6799440061,-2.1630976484,-0.3961231978,2.2542836988,0.0305632113,0.4623238515,4.6789914365,0.1569135878,5.0817949947,0.8396053058,1.9737672102,0.1149684371,0.6729237881,9.5284656138,0.984757276,0.7776079261,-0.5582718097,0.9225637665,-0.6315008802,1
546,-5.2564152243,0.6726367186,0.259832495,-0.7371851696,-0.6783298379,-0.0832883957,0.4524401552,0.0675129255,0.5434419742,0.460131369,0.0069369569,1.9593968936,1.2967128626,0.4784588022,0.5074638319,0.9200857602,0.7821815778,0.9664330269,0.7403636368,0.7786218201,0.9965335262,1
547,-15.0292736719,1.6028636294,0.4655891909,-0.8721583978,1.1767869624,-0.2925942072,2.5691718144,0.2167732947,0.7606602708,1.3848275548,0.0856113701,4.9672364013,1.5929524655,0.4180482603,3.2439345566,0.7463249326,-0.032061807,0.8935572038,0.6431753206,0.3838936469,0.9574988326,1
548,17.6401101452,1.697346481,-0.5666030246,-1.0032657569,0.1746295778,0.9823269838,2.8809850766,0.3210389875,1.006542179,0.0304954894,0.9649663031,5.4594414228,0.5674497813,0.366679996,1.1908050343,2.6706636079,-0.1262126424,0.8437292309,0.5375513899,0.9847909649,0.5550884865,1
549,-0.1073241919,1.0374447967,0.1591917667,-0.988096688,-0.5053407219,-2.0182818684,1.0762917063,0.0253420186,0.9763350648,0.2553692452,4.0734617001,2.821997018,1.1725627836,0.3722845909,0.6032999829,0.1328835805,0.5084222204,0.9873557272,0.5502800841,0.8750095798,-0.4327000246,1
550,-15.2313056676,-0.9131215376,-0.1784568149,0.3890021407,-0.3394543215,-0.056979055,0.8337909424,0.0318468348,0.1513226654,0.1152292364,0.0032466127,0.4012696886,0.836560183,1.4755077099,0.7121588265,0.9446138541,0.6112782977,0.984118797,0.9252879739,0.9429365019,0.9983771328,1
551,-12.3593961381,-0.3961854447,0.7510253042,-0.8991129384,0.8375479141,1.9608808125,0.1569629066,0.5640390075,0.808404076,0.7014865085,3.8450535609,0.672881902,2.1191716987,0.4069304721,2.3106940042,7.105582996,0.9225397471,0.7309895973,0.6223045828,0.6692867462,-0.3802665554,1
552,10.8998127561,0.472789656,-0.5270916102,-0.5362701441,1.2098372222,-1.1265894259,0.2235300588,0.2778255656,0.2875856674,1.4637061042,1.2692037345,1.6044638582,0.5903193542,0.584925878,3.3529388241,0.3241368662,0.8903014237,0.8642737073,0.8596203639,0.3531716941,0.4297418853,1
553,-6.5385379357,-0.9538044203,-1.1644484539,-1.2785138405,-1.0448163194,0.7899049418,0.9097428721,1.3559402017,1.6345976404,1.0916411412,0.6239498171,0.3852724933,0.3120947492,0.2784508154,0.3517564243,2.2031869853,0.578584313,0.3952572353,0.2881386568,0.5020607877,0.7039128374,1
554,2.9080745237,1.1022825646,-0.6970730724,0.207334046,0.7591566751,0.1005642031,1.2150268522,0.4859108682,0.0429874066,0.5763188574,0.0101131589,3.0110310589,0.4980409022,1.2303935112,2.1364737191,1.1057946349,0.4515607032,0.766724487,0.978583183,0.7254167375,0.9949476806,1
555,-11.573903927,-0.9549427576,-1.4704017351,1.0104275531,0.4961794123,0.5769558934,0.9119156703,2.1620812627,1.0209638401,0.2461940092,0.3328781029,0.3848341727,0.2298331346,2.7467751563,1.6424342043,1.7806098062,0.5776554847,0.1002260292,0.5314986072,0.8794078398,0.838127015,1
556,2.2663290257,-1.1076469009,0.2349771929,0.6289995875,0.3140338436,-0.7450232168,1.2268816571,0.0552142812,0.395640481,0.098617255,0.5550595936,0.3303353591,1.2648799201,1.8757331334,1.3689360656,0.4747232783,0.4467679515,0.9725196516,0.8086164917,0.9510952663,0.7350721618,1
557,-2.6447643068,1.0122605101,-1.5276319482,0.9287419248,1.0810559441,1.5723303175,1.0246713402,2.3336593691,0.8625615629,1.1686819542,2.4722226274,2.7518144939,0.2170490426,2.5313225794,2.9477906103,4.8178622715,0.5299450922,0.0431509761,0.5988420071,0.4703968034,-0.0015339901,1
558,13.6956840172,-0.3424921903,-0.9994300166,0.7938803623,-0.6992152791,0.0439955114,0.1173009004,0.998860358,0.6302460297,0.4889020065,0.001935605,0.7099986643,0.3680891861,2.2119630127,0.4969751376,1.0449776644,0.9419206254,0.5407818426,0.7010835955,0.7653474828,0.9990323536,1
559,-1.358927759,-0.3174622172,-0.9020719714,0.3209994662,-1.3920159166,0.5922056816,0.1007822593,0.8137338416,0.1030406573,1.937708312,0.3507075694,0.7279941859,0.4057281311,1.378504845,0.2485736954,1.807971831,0.9500306621,0.6199856042,0.9489205454,0.1778295549,0.8297115035,1
560,11.7286926002,-0.9669310885,-1.7317313465,-0.0501074588,0.4316338528,0.5769345971,0.9349557298,2.9988934563,0.0025107574,0.1863077829,0.3328535293,0.3802481974,0.1769777348,0.951127212,1.539771229,1.7805718861,0.5678283664,-0.1602412138,0.9987448839,0.9082834312,0.8381386315,1
561,-0.72710586,0.8183537308,-2.3536403997,-1.005144431,0.1066522945,1.5190032799,0.6697028288,5.5396231311,1.0103153271,0.0113747119,2.3073709645,2.2667650587,0.0950226115,0.3659917704,1.1125473484,4.5676702369,0.6834239451,-0.7052984621,0.535966286,0.994318033,0.051769894,1
562,-10.3909262859,0.7837444937,1.9013400518,-0.5249394229,0.2744169953,-1.0999708076,0.6142554314,3.6150939928,0.2755613977,0.0753046873,1.2099357775,2.1896560872,6.6948598932,0.5915912002,1.315763355,0.3328808012,0.7082751349,-0.3245573674,0.8653543021,0.9625833472,0.4536221377,1
563,-20.1486914553,-0.4043522196,-0.7352957183,-0.6339886593,-0.3934491212,0.0027175399,0.1635007175,0.5406597933,0.4019416201,0.154802211,0.000007385,0.6674090053,0.4793636814,0.5304717047,0.6747256459,1.0027212357,0.9193574419,0.7416324161,0.8056711892,0.923592245,0.9999963075,1
564,-8.4336491958,0.0222126645,0.5434534396,0.1399884674,-0.3440456288,-0.5225785415,0.0004934025,0.295341641,0.019596771,0.1183673947,0.2730883321,1.0224612026,1.7219432328,1.1502605333,0.7088965812,0.5929895268,0.9997533089,0.8559280327,0.9902176054,0.9413977891,0.86653507,1
565,-13.0890979528,-0.3071317202,-0.4490371414,0.4909710552,0.8655251907,1.2740445379,0.0943298935,0.2016343544,0.241052577,0.7491338557,1.6231894847,0.7355537073,0.638242393,1.6339020589,2.3762537446,3.5752837297,0.9532046448,0.9008654952,0.881875439,0.6482403061,0.2924155185,1
566,-3.5756808055,-0.7977027599,0.4693722253,-1.3946796416,0.3731747183,1.0826722821,0.6363296932,0.2203102859,1.9451313027,0.1392593703,1.1721792704,0.4503623671,1.5989900726,0.2479124445,1.4523380676,2.952559089,0.6983528087,0.891852423,0.1752076584,0.931174622,0.468969844,1
567,1.1138763093,-0.1495895017,1.0726360473,-1.1385678703,-0.8886452831,-0.1358098426,0.022377019,1.1505480899,1.2963367953,0.7896904392,0.0184443134,0.8610613681,2.9230747161,0.3202773723,0.411212452,0.8730086257,0.9888323387,0.4778102216,0.4188953563,0.6304641609,0.9907920093,1
568,-1.8312787266,1.0222103546,-0.4174294563,-0.4535531009,-0.9916283584,0.2028810444,1.044914009,0.174247351,0.2057104153,0.9833268011,0.0411607182,2.7793312872,0.65873796,0.6353666146,0.3709721234,1.2249267477,0.5214812134,0.9141340885,0.8988959453,0.5473277838,0.979490136,1
569,-1.6429360965,1.2466951409,0.7006801091,0.6966506543,-0.2069744749,-0.5633093593,1.5542487743,0.4909526153,0.4853221342,0.0428384333,0.3173174342,3.4788269057,2.0151227448,2.0070192362,0.8130404026,0.5693218523,0.3184568952,0.7644038721,0.7669956009,0.9786571381,0.8454925888,1
570,2.1001814875,0.6772459164,-0.0319110756,-0.1736082357,0.8982406224,-0.1977874517,0.4586620313,0.0010183167,0.0301398195,0.8068362157,0.039119876,1.968448987,0.9685927097,0.8406261605,2.4552795451,0.8205442399,0.7793015162,0.9994908848,0.9849679026,0.6229871733,0.9805037441,1
571,-15.8342586163,-0.8377762594,0.9091884953,0.0807198904,-1.0370293438,-1.1129058949,0.7018690608,0.82662372,0.0065157007,1.07542986,1.2385595308,0.4326716039,2.4823073118,1.0840671964,0.3545062354,0.3286026875,0.6691170673,0.6143862333,0.9967439182,0.5087799262,0.4420568368,1
572,-33.7455179652,0.0954118758,2.3374096615,-0.3928206035,-0.3362738591,1.5237711976,0.009103426,5.4634839256,0.1543080266,0.1130801083,2.3218786627,1.1001118713,10.354380444,0.6751498562,0.7144274266,4.5895005137,0.9954517389,-0.693699928,0.9238330213,0.9439907379,0.0470077995,1
573,-30.0024691432,-0.0572811998,-1.4484668632,-1.5727964525,1.2266639738,0.6663545423,0.0032811358,2.0980562539,2.4736886811,1.5047045046,0.444028376,0.9443284871,0.2349301922,0.2074642066,3.4098352413,1.9471262006,0.9983598806,0.1220245919,-0.0020001244,0.3373800288,0.7860802308,1
574,6.2851571872,0.8261257084,-0.0577565584,-0.726712026,-0.2171631157,0.1360312174,0.6824836861,0.00333582,0.5281103687,0.0471598188,0.0185044921,2.2844509441,0.9438796991,0.4834961021,0.8047986833,1.1457176593,0.6777296492,0.9983325536,0.7473630205,0.9765126137,0.9907620125,1
575,5.4192497342,-0.8383111557,0.5614499096,-1.2595961688,-0.3327587646,-0.2040078725,0.7027655938,0.3152260009,1.5865825085,0.1107283954,0.041619212,0.4324402313,1.7532126581,0.283768598,0.7169431254,0.8154559515,0.6687194597,0.8464840488,0.3062013672,0.9451447862,0.9792624672,1
576,5.6599214269,-0.6910198132,-2.205505355,0.4478696641,-0.7557507604,1.3257079593,0.4775083822,4.864253871,0.200587236,0.5711592119,1.7575015934,0.5010648159,0.1101948237,1.56497471,0.4696578818,3.7648497722,0.770596465,-0.5929432361,0.9013716811,0.7277568504,0.2426420524,1
577,17.868654215,-0.3419822777,-0.5413595884,0.0915219468,1.0534397486,-0.5634076631,0.1169518782,0.293070204,0.0083762667,1.109735304,0.3174281949,0.7103607938,0.5819564929,1.0958408266,2.8674976447,0.5692658885,0.9420917497,0.8570088755,0.9958147892,0.4945843923,0.8454400917,1
